Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad 
0,26,1.67,104.77,1,1,3,3,0,0,1.44,0,0.17,0.765,0,0,6
0,21,1.7,126.49,1,1,3,3,0,0,1.24,0,0.53,0.576,0,0,6
0,21,1.73,125.12,1,1,3,3,0,0,1.54,0,0.63,0.45,0,0,6
0,21,1.71,130.99,1,1,3,3,0,0,1.21,0,1.72,0.952,0,0,6
0,21,1.72,130.87,1,1,3,3,0,0,1.3,0,1.72,0.948,0,0,6
0,26,1.62,111,1,1,3,3,0,0,2.7,0,0,0.323,0,0,6
0,26,1.59,110.64,1,1,3,3,0,0,2.64,0,0,0.452,0,0,6
0,26,1.63,110.82,1,1,3,3,0,0,2.71,0,0,0.279,0,0,6
0,26,1.62,110.8,1,1,3,3,0,0,2.7,0,0,0.27,0,0,6
0,22,1.73,134.84,1,1,3,3,0,0,1.4,0,1.93,0.878,0,0,6
0,22,1.74,135.35,1,1,3,3,0,0,2.61,0,1.62,0.869,0,0,6
0,21,1.75,133.88,1,1,3,3,0,0,2.87,0,1.48,0.835,0,0,6
0,21,1.75,133.66,1,1,3,3,0,0,2.25,0,1.61,0.849,0,0,6
0,20,1.78,137.79,1,1,3,3,0,0,2.7,0,1.61,0.731,0,0,6
0,21,1.74,135.69,1,1,3,3,0,0,1.66,0,1.09,0.787,0,0,6
0,20,1.82,153.96,1,1,3,3,0,0,2.41,0,1.92,0.928,0,0,6
0,21,1.8,155.24,1,1,3,3,0,0,2.35,0,1.05,0.686,0,0,6
0,21,1.75,133.64,1,1,3,3,0,0,2.9,0,1.61,0.773,0,0,6
0,19,1.76,133.9,1,1,3,3,0,0,2.86,0,1.46,0.742,0,0,6
0,21,1.75,133.62,1,1,3,3,0,0,2.89,0,1.48,0.78,0,0,6
0,21,1.76,133.9,1,1,3,3,0,0,2.89,0,1.41,0.807,0,0,6
0,26,1.63,111.88,1,1,3,3,0,0,2.62,0,0,0.14,0,0,6
0,26,1.63,111.93,1,1,3,3,0,0,2.68,0,0,0.152,0,0,6
0,26,1.64,111.83,1,1,3,3,0,0,2.55,0,0,0.196,0,0,6
0,26,1.64,111.84,1,1,3,3,0,0,2.62,0,0,0.2,0,0,6
0,26,1.64,104.81,1,1,3,3,0,0,2.65,0,0.07,0.63,0,0,6
0,26,1.63,104.88,1,1,3,3,0,0,2.57,0,0.16,0.419,0,0,6
0,26,1.61,104.94,1,1,3,3,0,0,1.32,0,0,0.54,0,0,6
0,26,1.62,105.01,1,1,3,3,0,0,1.29,0,0,0.541,0,0,6
0,23,1.74,133.45,1,1,3,3,0,0,2.84,0,1.23,0.792,0,0,6
0,23,1.76,133.48,1,1,3,3,0,0,2.84,0,1.3,0.774,0,0,6
0,19,1.75,133.75,1,1,3,3,0,0,2.86,0,1.44,0.714,0,0,6
0,19,1.75,133.68,1,1,3,3,0,0,2.86,0,1.5,0.787,0,0,6
0,26,1.61,102.36,1,1,3,3,0,0,1.03,0,0.03,0.912,0,0,6
0,26,1.6,102.32,1,1,3,3,0,0,1,0,0.01,0.566,0,0,6
0,26,1.61,102.69,1,1,3,3,0,0,1.02,0,0.11,1,0,0,6
0,26,1.62,102.56,1,1,3,3,0,0,1.06,0,0.05,0.543,0,0,6
0,26,1.62,104.95,1,1,3,3,0,0,2.45,0,0.04,0.67,0,0,6
0,26,1.61,104.85,1,1,3,3,0,0,2.61,0,0.07,0.779,0,0,6
0,26,1.62,105.31,1,1,3,3,0,0,1.04,0,0.1,0.43,0,0,6
0,26,1.61,105,1,1,3,3,0,0,1.24,0,0.08,0.544,0,0,6
0,19,1.79,138.2,1,1,3,3,0,0,2.83,0,0.81,0.673,0,0,6
0,20,1.77,138.14,1,1,3,3,0,0,2.82,0,1.57,0.688,0,0,6
0,21,1.79,137.83,1,1,3,3,0,0,2.68,0,1.32,0.9,0,0,6
0,22,1.76,137.79,1,1,3,3,0,0,2.64,0,1.88,0.886,0,0,6
0,18,1.81,141.8,1,1,3,3,0,0,2.47,0,2,0.841,0,0,6
0,19,1.75,142.55,1,1,3,3,0,0,2.37,0,1.32,0.871,0,0,6
0,20,1.81,153.15,1,1,3,3,0,0,2.39,0,0.85,0.656,0,0,6
0,21,1.8,152.47,1,1,3,3,0,0,2.32,0,0.89,0.843,0,0,6
0,26,1.63,111.95,1,1,3,3,0,0,2.74,0,0,0.076,0,0,6
0,26,1.64,111.95,1,1,3,3,0,0,2.74,0,0,0.065,0,0,6
0,26,1.64,111.72,1,1,3,3,0,0,2.63,0,0,0.141,0,0,6
0,26,1.64,111.68,1,1,3,3,0,0,2.63,0,0,0.244,0,0,6
0,26,1.62,104.95,1,1,3,3,0,0,2.58,0,0,0.402,0,0,6
0,26,1.64,105.04,1,1,3,3,0,0,2.42,0,0.02,0.598,0,0,6
0,26,1.61,105.41,1,1,3,3,0,0,2.61,0,0,0.549,0,0,6
0,26,1.61,105.36,1,1,3,3,0,0,2.48,0,0,0.546,0,0,6
0,26,1.63,104.84,1,1,3,3,0,0,2.23,0,0.04,0.565,0,0,6
0,26,1.63,104.84,1,1,3,3,0,0,2.56,0,0.02,0.583,0,0,6
0,25,1.68,104.81,1,1,3,3,0,0,1.42,0,0.2,0.763,0,0,6
0,25,1.69,104.77,1,1,3,3,0,0,1.3,0,0.23,0.947,0,0,6
0,26,1.66,110.93,1,1,3,3,0,0,1.68,0,0.02,0.215,0,0,6
0,26,1.68,110.62,1,1,3,3,0,0,1.5,0,0.11,0.384,0,0,6
0,26,1.62,110.11,1,1,3,3,0,0,1.82,0,0.01,0.447,0,0,6
0,26,1.63,110.07,1,1,3,3,0,0,1.97,0,0.01,0.434,0,0,6
0,19,1.68,127.43,1,1,3,3,0,0,1.44,0,1.43,0.662,0,0,6
0,19,1.67,126.09,1,1,3,3,0,0,1.14,0,0.92,0.9,0,0,6
0,21,1.69,121.89,1,1,3,3,0,0,1.35,0,1.09,0.535,0,0,6
0,21,1.69,122.81,1,1,3,3,0,0,1.41,0,0.93,0.84,0,0,6
0,22,1.76,133.87,1,1,3,3,0,0,1.96,0,1.43,0.911,0,0,6
0,22,1.75,133.26,1,1,3,3,0,0,1.93,0,1.56,0.927,0,0,6
0,21,1.72,131.57,1,1,3,3,0,0,1.65,0,1.66,0.94,0,0,6
0,21,1.72,131.93,1,1,3,3,0,0,1.68,0,1.65,0.858,0,0,6
0,26,1.62,110,1,1,3,3,0,0,2.4,0,0,0.462,0,0,6
0,26,1.62,109.98,1,1,3,3,0,0,2.52,0,0,0.384,0,0,6
0,26,1.63,111.16,1,1,3,3,0,0,2.64,0,0,0.225,0,0,6
0,26,1.64,110.92,1,1,3,3,0,0,2.67,0,0,0.277,0,0,6
0,26,1.63,111.28,1,1,3,3,0,0,2.5,0,0,0.219,0,0,6
0,26,1.62,111.53,1,1,3,3,0,0,2.61,0,0,0.174,0,0,6
0,26,1.62,109.98,1,1,3,3,0,0,2.47,0,0,0.433,0,0,6
0,26,1.59,110.17,1,1,3,3,0,0,2.45,0,0,0.487,0,0,6
0,21,1.73,132.12,1,1,3,3,0,0,1.67,0,1.68,0.78,0,0,6
0,21,1.72,132.05,1,1,3,3,0,0,1.68,0,1.68,0.819,0,0,6
0,22,1.72,132.26,1,1,3,3,0,0,1.78,0,1.58,0.927,0,0,6
0,22,1.7,133.11,1,1,3,3,0,0,1.73,0,1.77,0.921,0,0,6
0,24,1.68,114.48,1,1,3,3,0,0,2.44,0,0.23,0.693,0,0,6
0,24,1.7,114.48,1,1,3,3,0,0,2.91,0,0.36,0.574,0,0,6
0,24,1.65,113.77,1,1,3,3,0,0,2.75,0,0.32,0.517,0,0,6
0,25,1.67,112.98,1,1,3,3,0,0,2.89,0,0.31,0.211,0,0,6
0,19,1.75,128.71,1,1,3,3,0,0,2.41,0,0.99,0.675,0,0,6
0,18,1.74,126.8,1,1,3,3,0,0,2.39,0,1.54,0.9,0,0,6
0,20,1.75,128.15,1,1,3,3,0,0,2.23,0,0.55,0.836,0,0,6
0,20,1.72,129.47,1,1,3,3,0,0,1.76,0,1.49,0.858,0,0,6
0,21,1.75,147.3,1,1,3,3,0,0,2.34,0,1.42,0.712,0,0,6
0,20,1.82,142.56,1,1,3,3,0,0,2.56,0,1.98,0.74,0,0,6
0,19,1.81,150.52,1,1,3,3,0,0,2.31,0,1.73,0.863,0,0,6
0,21,1.74,150.38,1,1,3,3,0,0,2.32,0,1.58,0.681,0,0,6
0,19,1.74,133.78,1,1,3,3,0,0,2.7,0,1.47,0.813,0,0,6
0,18,1.74,133.02,1,1,3,3,0,0,2.47,0,1.56,0.662,0,0,6
0,22,1.75,133.85,1,1,3,3,0,0,2.75,0,1.43,0.903,0,0,6
0,22,1.75,133.96,1,1,3,3,0,0,2.83,0,1.41,0.901,0,0,6
0,24,1.66,113.08,1,1,3,3,0,0,2.63,0,0.3,0.27,0,0,6
0,25,1.67,112.56,1,1,3,3,0,0,2.87,0,0.12,0.029,0,0,6
0,26,1.67,112.25,1,1,3,3,0,0,2.93,0,0.04,0.139,0,0,6
0,26,1.66,112.1,1,1,3,3,0,0,2.96,0,0.26,0.08,0,0,6
0,26,1.63,111.82,1,1,3,3,0,0,2.55,0,0,0.225,0,0,6
0,26,1.63,111.86,1,1,3,3,0,0,2.58,0,0,0.232,0,0,6
0,26,1.63,111.88,1,1,3,3,0,0,2.62,0,0,0.124,0,0,6
0,26,1.64,111.94,1,1,3,3,0,0,2.72,0,0,0.092,0,0,6
0,26,1.64,111.56,1,1,3,3,0,0,2.63,0,0,0.178,0,0,6
0,26,1.63,111.36,1,1,3,3,0,0,2.62,0,0,0.171,0,0,6
0,26,1.65,111.92,1,1,3,3,0,0,2.79,0,0,0.098,0,0,6
0,26,1.64,111.88,1,1,3,3,0,0,2.77,0,0,0.094,0,0,6
0,26,1.62,104.95,1,1,3,3,0,0,1.72,0,0,0.546,0,0,6
0,26,1.63,104.88,1,1,3,3,0,0,2.09,0,0.07,0.599,0,0,6
0,26,1.63,105.04,1,1,3,3,0,0,2.35,0,0.01,0.504,0,0,6
0,26,1.61,104.95,1,1,3,3,0,0,2.33,0,0.06,0.562,0,0,6
0,26,1.63,108.09,1,1,3,3,0,0,1.76,0,0.09,0.465,0,0,6
0,26,1.63,107.38,1,1,3,3,0,0,2.51,0,0.03,0.484,0,0,6
0,26,1.63,107.22,1,1,3,3,0,0,2.49,0,0.07,0.456,0,0,6
0,26,1.63,108.11,1,1,3,3,0,0,2.32,0,0.05,0.413,0,0,6
0,21,1.72,133.03,1,1,3,3,0,0,1.65,0,1.54,0.912,0,0,6
0,22,1.73,133.04,1,1,3,3,0,0,1.61,0,1.51,0.931,0,0,6
0,21,1.73,131.34,1,1,3,3,0,0,1.8,0,1.73,0.898,0,0,6
0,21,1.71,131.41,1,1,3,3,0,0,1.73,0,1.68,0.906,0,0,6
0,22,1.75,133.74,1,1,3,3,0,0,2.01,0,1.34,0.599,0,0,6
0,23,1.75,133.69,1,1,3,3,0,0,2.05,0,1.41,0.646,0,0,6
0,24,1.74,133.35,1,1,3,3,0,0,2.85,0,1.14,0.586,0,0,6
0,24,1.74,133.47,1,1,3,3,0,0,2.86,0,1.03,0.714,0,0,6
